dataset,filename,score,path
aihub,ID2949.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID2949.png
aihub,ID2952.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID2952.png
aihub,ID2962.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID2962.png
aihub,ID2963.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID2963.png
aihub,ID2965.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID2965.png
aihub,ID2969.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID2969.png
aihub,ID2970.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID2970.png
aihub,ID2971.png,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID2971.png
aihub,ID2975.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID2975.png
aihub,ID2977.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID2977.png
aihub,ID2978.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID2978.png
aihub,ID2987.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID2987.png
aihub,ID2992.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID2992.png
aihub,ID2993.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID2993.png
aihub,ID2998.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID2998.png
aihub,ID3001.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3001.png
aihub,ID3003.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3003.png
aihub,ID3004.png,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3004.png
aihub,ID3008.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3008.png
aihub,ID3011.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3011.png
aihub,ID3014.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3014.png
aihub,ID3015.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3015.png
aihub,ID3017.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3017.png
aihub,ID3024.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3024.png
aihub,ID3025.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3025.png
aihub,ID3028.png,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3028.png
aihub,ID3038.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3038.png
aihub,ID3047.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3047.png
aihub,ID3048.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3048.png
aihub,ID3052.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3052.png
aihub,ID3055.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3055.png
aihub,ID3070.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3070.png
aihub,ID3073.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3073.png
aihub,ID3076.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3076.png
aihub,ID3079.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3079.png
aihub,ID3081.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3081.png
aihub,ID3082.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3082.png
aihub,ID3083.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3083.png
aihub,ID3096.png,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3096.png
aihub,ID3098.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3098.png
aihub,ID3103.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3103.png
aihub,ID3104.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3104.png
aihub,ID3107.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3107.png
aihub,ID3113.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3113.png
aihub,ID3114.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3114.png
aihub,ID3116.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3116.png
aihub,ID3118.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3118.png
aihub,ID3125.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3125.png
aihub,ID3126.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3126.png
aihub,ID3131.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3131.png
aihub,ID3136.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3136.png
aihub,ID3140.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3140.png
aihub,ID3143.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3143.png
aihub,ID3144.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3144.png
aihub,ID3147.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3147.png
aihub,ID3158.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3158.png
aihub,ID3166.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3166.png
aihub,ID3170.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3170.png
aihub,ID3171.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3171.png
aihub,ID3178.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3178.png
aihub,ID3179.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3179.png
aihub,ID3186.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3186.png
aihub,ID3192.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3192.png
aihub,ID3193.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3193.png
aihub,ID3194.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3194.png
aihub,ID3201.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3201.png
aihub,ID3207.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3207.png
aihub,ID3219.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3219.png
aihub,ID3221.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3221.png
aihub,ID3224.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3224.png
aihub,ID3225.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3225.png
aihub,ID3226.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3226.png
aihub,ID3228.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3228.png
aihub,ID3231.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3231.png
aihub,ID3233.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3233.png
aihub,ID3234.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3234.png
aihub,ID3236.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3236.png
aihub,ID3240.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3240.png
aihub,ID3246.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3246.png
aihub,ID3252.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3252.png
aihub,ID3254.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3254.png
aihub,ID3255.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3255.png
aihub,ID3257.png,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3257.png
aihub,ID3269.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3269.png
aihub,ID3270.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3270.png
aihub,ID3271.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3271.png
aihub,ID3274.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3274.png
aihub,ID3277.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3277.png
aihub,ID3280.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3280.png
aihub,ID3284.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3284.png
aihub,ID3288.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3288.png
aihub,ID3296.png,5,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3296.png
aihub,ID3298.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3298.png
aihub,ID3300.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3300.png
aihub,ID3309.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3309.png
aihub,ID3310.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3310.png
aihub,ID3313.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3313.png
aihub,ID3317.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3317.png
aihub,ID3323.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3323.png
aihub,ID3327.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3327.png
aihub,ID3328.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3328.png
aihub,ID3330.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3330.png
aihub,ID3331.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3331.png
aihub,ID3337.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3337.png
aihub,ID3339.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3339.png
aihub,ID3343.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3343.png
aihub,ID3346.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3346.png
aihub,ID3347.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3347.png
aihub,ID3354.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3354.png
aihub,ID3357.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3357.png
aihub,ID3364.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3364.png
aihub,ID3367.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3367.png
aihub,ID3368.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3368.png
aihub,ID3370.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3370.png
aihub,ID3372.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3372.png
aihub,ID3375.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3375.png
aihub,ID3384.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3384.png
aihub,ID3389.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3389.png
aihub,ID3391.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3391.png
aihub,ID3396.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3396.png
aihub,ID3400.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3400.png
aihub,ID3401.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3401.png
aihub,ID3402.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3402.png
aihub,ID3407.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3407.png
aihub,ID3408.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3408.png
aihub,ID3413.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3413.png
aihub,ID3424.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3424.png
aihub,ID3433.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3433.png
aihub,ID3434.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3434.png
aihub,ID3439.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3439.png
aihub,ID3440.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3440.png
aihub,ID3446.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3446.png
aihub,ID3452.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3452.png
aihub,ID3453.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3453.png
aihub,ID3456.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3456.png
aihub,ID3462.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3462.png
aihub,ID3463.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3463.png
aihub,ID3465.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3465.png
aihub,ID3467.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3467.png
aihub,ID3470.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3470.png
aihub,ID3482.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3482.png
aihub,ID3485.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3485.png
aihub,ID3490.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3490.png
aihub,ID3492.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3492.png
aihub,ID3493.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3493.png
aihub,ID3500.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3500.png
aihub,ID3501.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3501.png
aihub,ID3508.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3508.png
aihub,ID3510.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3510.png
aihub,ID3512.png,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3512.png
aihub,ID3521.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3521.png
aihub,ID3522.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3522.png
aihub,ID3525.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3525.png
aihub,ID3526.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3526.png
aihub,ID3530.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3530.png
aihub,ID3533.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3533.png
aihub,ID3534.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3534.png
aihub,ID3535.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3535.png
aihub,ID3539.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3539.png
aihub,ID3541.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3541.png
aihub,ID3552.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3552.png
aihub,ID3553.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3553.png
aihub,ID3555.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3555.png
aihub,ID3556.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3556.png
aihub,ID3557.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3557.png
aihub,ID3558.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3558.png
aihub,ID3559.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3559.png
aihub,ID3560.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3560.png
aihub,ID3561.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3561.png
aihub,ID3562.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3562.png
aihub,ID3566.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3566.png
aihub,ID3568.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3568.png
aihub,ID3570.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3570.png
aihub,ID3576.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3576.png
aihub,ID3578.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3578.png
aihub,ID3579.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3579.png
aihub,ID3580.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3580.png
aihub,ID3582.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3582.png
aihub,ID3586.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3586.png
aihub,ID3591.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3591.png
aihub,ID3594.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3594.png
aihub,ID3595.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3595.png
aihub,ID3598.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3598.png
aihub,ID3601.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3601.png
aihub,ID3604.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3604.png
aihub,ID3609.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3609.png
aihub,ID3613.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3613.png
aihub,ID3616.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3616.png
aihub,ID3618.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3618.png
aihub,ID3619.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3619.png
aihub,ID3621.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3621.png
aihub,ID3626.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3626.png
aihub,ID3629.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3629.png
aihub,ID3636.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3636.png
aihub,ID3640.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3640.png
aihub,ID3645.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3645.png
aihub,ID3646.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3646.png
aihub,ID3648.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3648.png
aihub,ID3651.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3651.png
aihub,ID3653.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3653.png
aihub,ID3654.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3654.png
aihub,ID3659.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3659.png
aihub,ID3667.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3667.png
aihub,ID3670.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3670.png
aihub,ID3671.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3671.png
aihub,ID3673.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3673.png
aihub,ID3675.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3675.png
aihub,ID3683.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3683.png
aihub,ID3684.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3684.png
aihub,ID3694.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3694.png
aihub,ID3698.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3698.png
aihub,ID3700.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3700.png
aihub,ID3703.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3703.png
aihub,ID3707.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3707.png
aihub,ID3708.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3708.png
aihub,ID3715.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3715.png
aihub,ID3721.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3721.png
aihub,ID3724.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3724.png
aihub,ID3729.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3729.png
aihub,ID3730.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3730.png
aihub,ID3733.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3733.png
aihub,ID3736.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3736.png
aihub,ID3737.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3737.png
aihub,ID3738.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3738.png
aihub,ID3742.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3742.png
aihub,ID3743.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3743.png
aihub,ID3748.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3748.png
aihub,ID3750.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3750.png
aihub,ID3753.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3753.png
aihub,ID3754.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3754.png
aihub,ID3755.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3755.png
aihub,ID3756.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3756.png
aihub,ID3758.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3758.png
aihub,ID3759.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3759.png
aihub,ID3761.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3761.png
aihub,ID3762.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3762.png
aihub,ID3763.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3763.png
aihub,ID3764.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3764.png
aihub,ID3765.png,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3765.png
aihub,ID3766.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3766.png
aihub,ID3767.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3767.png
aihub,ID3769.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3769.png
aihub,ID3777.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3777.png
aihub,ID3778.png,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3778.png
aihub,ID3779.png,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3779.png
aihub,ID3780.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3780.png
aihub,ID3781.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3781.png
aihub,ID3782.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3782.png
aihub,ID3783.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3783.png
aihub,ID3784.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3784.png
aihub,ID3788.png,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3788.png
aihub,ID3789.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3789.png
aihub,ID3790.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3790.png
aihub,ID3791.png,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3791.png
aihub,ID3793.png,5,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3793.png
aihub,ID3795.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3795.png
aihub,ID3797.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3797.png
aihub,ID3798.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3798.png
aihub,ID3799.png,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\aihub\ID3799.png
