dataset,filename,score,path
scut_fbp5500,AF292.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF292.jpg
scut_fbp5500,AF293.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF293.jpg
scut_fbp5500,AF294.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF294.jpg
scut_fbp5500,AF295.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF295.jpg
scut_fbp5500,AF296.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF296.jpg
scut_fbp5500,AF297.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF297.jpg
scut_fbp5500,AF298.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF298.jpg
scut_fbp5500,AF299.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF299.jpg
scut_fbp5500,AF300.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF300.jpg
scut_fbp5500,AF301.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF301.jpg
scut_fbp5500,AF302.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF302.jpg
scut_fbp5500,AF303.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF303.jpg
scut_fbp5500,AF304.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF304.jpg
scut_fbp5500,AF305.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF305.jpg
scut_fbp5500,AF306.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF306.jpg
scut_fbp5500,AF307.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF307.jpg
scut_fbp5500,AF308.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF308.jpg
scut_fbp5500,AF309.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF309.jpg
scut_fbp5500,AF310.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF310.jpg
scut_fbp5500,AF311.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF311.jpg
scut_fbp5500,AF312.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF312.jpg
scut_fbp5500,AF313.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF313.jpg
scut_fbp5500,AF314.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF314.jpg
scut_fbp5500,AF315.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF315.jpg
scut_fbp5500,AF316.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF316.jpg
scut_fbp5500,AF317.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF317.jpg
scut_fbp5500,AF318.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF318.jpg
scut_fbp5500,AF319.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF319.jpg
scut_fbp5500,AF320.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF320.jpg
scut_fbp5500,AF321.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF321.jpg
scut_fbp5500,AF322.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF322.jpg
scut_fbp5500,AF323.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF323.jpg
scut_fbp5500,AF324.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF324.jpg
scut_fbp5500,AF325.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF325.jpg
scut_fbp5500,AF326.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF326.jpg
scut_fbp5500,AF327.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF327.jpg
scut_fbp5500,AF328.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF328.jpg
scut_fbp5500,AF329.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF329.jpg
scut_fbp5500,AF330.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF330.jpg
scut_fbp5500,AF331.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF331.jpg
scut_fbp5500,AF332.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF332.jpg
scut_fbp5500,AF333.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF333.jpg
scut_fbp5500,AF334.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF334.jpg
scut_fbp5500,AF335.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF335.jpg
scut_fbp5500,AF336.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF336.jpg
scut_fbp5500,AF337.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF337.jpg
scut_fbp5500,AF338.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF338.jpg
scut_fbp5500,AF339.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF339.jpg
scut_fbp5500,AF340.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF340.jpg
scut_fbp5500,AF341.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF341.jpg
scut_fbp5500,AF342.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF342.jpg
scut_fbp5500,AF343.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF343.jpg
scut_fbp5500,AF344.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF344.jpg
scut_fbp5500,AF345.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF345.jpg
scut_fbp5500,AF346.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF346.jpg
scut_fbp5500,AF347.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF347.jpg
scut_fbp5500,AF348.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF348.jpg
scut_fbp5500,AF349.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF349.jpg
scut_fbp5500,AF350.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF350.jpg
scut_fbp5500,AF351.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF351.jpg
scut_fbp5500,AF352.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF352.jpg
scut_fbp5500,AF353.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF353.jpg
scut_fbp5500,AF354.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF354.jpg
scut_fbp5500,AF355.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF355.jpg
scut_fbp5500,AF356.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF356.jpg
scut_fbp5500,AF357.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF357.jpg
scut_fbp5500,AF358.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF358.jpg
scut_fbp5500,AF359.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF359.jpg
scut_fbp5500,AF360.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF360.jpg
scut_fbp5500,AF361.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF361.jpg
scut_fbp5500,AF362.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF362.jpg
scut_fbp5500,AF363.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF363.jpg
scut_fbp5500,AF364.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF364.jpg
scut_fbp5500,AF365.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF365.jpg
scut_fbp5500,AF366.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF366.jpg
scut_fbp5500,AF367.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF367.jpg
scut_fbp5500,AF368.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF368.jpg
scut_fbp5500,AF369.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF369.jpg
scut_fbp5500,AF370.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF370.jpg
scut_fbp5500,AF371.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF371.jpg
scut_fbp5500,AF372.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF372.jpg
scut_fbp5500,AF373.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF373.jpg
scut_fbp5500,AF374.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF374.jpg
scut_fbp5500,AF375.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF375.jpg
scut_fbp5500,AF376.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF376.jpg
scut_fbp5500,AF377.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF377.jpg
scut_fbp5500,AF378.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF378.jpg
scut_fbp5500,AF379.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF379.jpg
scut_fbp5500,AF380.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF380.jpg
scut_fbp5500,AF381.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF381.jpg
scut_fbp5500,AF382.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF382.jpg
scut_fbp5500,AF383.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF383.jpg
scut_fbp5500,AF384.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF384.jpg
scut_fbp5500,AF385.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF385.jpg
scut_fbp5500,AF386.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF386.jpg
scut_fbp5500,AF387.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF387.jpg
scut_fbp5500,AF388.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF388.jpg
scut_fbp5500,AF389.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF389.jpg
scut_fbp5500,AF390.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF390.jpg
scut_fbp5500,AF391.jpg,1,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF391.jpg
scut_fbp5500,AF392.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF392.jpg
scut_fbp5500,AF393.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF393.jpg
scut_fbp5500,AF394.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF394.jpg
scut_fbp5500,AF395.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF395.jpg
scut_fbp5500,AF396.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF396.jpg
scut_fbp5500,AF397.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF397.jpg
scut_fbp5500,AF398.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF398.jpg
scut_fbp5500,AF399.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF399.jpg
scut_fbp5500,AF400.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF400.jpg
scut_fbp5500,AF401.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF401.jpg
scut_fbp5500,AF402.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF402.jpg
scut_fbp5500,AF403.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF403.jpg
scut_fbp5500,AF404.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF404.jpg
scut_fbp5500,AF405.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF405.jpg
scut_fbp5500,AF406.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF406.jpg
scut_fbp5500,AF407.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF407.jpg
scut_fbp5500,AF408.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF408.jpg
scut_fbp5500,AF409.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF409.jpg
scut_fbp5500,AF410.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF410.jpg
scut_fbp5500,AF411.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF411.jpg
scut_fbp5500,AF412.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF412.jpg
scut_fbp5500,AF413.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF413.jpg
scut_fbp5500,AF414.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF414.jpg
scut_fbp5500,AF415.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF415.jpg
scut_fbp5500,AF416.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF416.jpg
scut_fbp5500,AF417.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF417.jpg
scut_fbp5500,AF418.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF418.jpg
scut_fbp5500,AF419.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF419.jpg
scut_fbp5500,AF420.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF420.jpg
scut_fbp5500,AF421.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF421.jpg
scut_fbp5500,AF422.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF422.jpg
scut_fbp5500,AF423.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF423.jpg
scut_fbp5500,AF424.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF424.jpg
scut_fbp5500,AF425.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF425.jpg
scut_fbp5500,AF426.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF426.jpg
scut_fbp5500,AF427.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF427.jpg
scut_fbp5500,AF428.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF428.jpg
scut_fbp5500,AF429.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF429.jpg
scut_fbp5500,AF430.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF430.jpg
scut_fbp5500,AF431.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF431.jpg
scut_fbp5500,AF432.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF432.jpg
scut_fbp5500,AF433.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF433.jpg
scut_fbp5500,AF434.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF434.jpg
scut_fbp5500,AF435.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF435.jpg
scut_fbp5500,AF436.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF436.jpg
scut_fbp5500,AF437.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF437.jpg
scut_fbp5500,AF438.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF438.jpg
scut_fbp5500,AF439.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF439.jpg
scut_fbp5500,AF440.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF440.jpg
scut_fbp5500,AF441.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF441.jpg
scut_fbp5500,AF442.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF442.jpg
scut_fbp5500,AF443.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF443.jpg
scut_fbp5500,AF444.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF444.jpg
scut_fbp5500,AF445.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF445.jpg
scut_fbp5500,AF446.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF446.jpg
scut_fbp5500,AF447.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF447.jpg
scut_fbp5500,AF448.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF448.jpg
scut_fbp5500,AF449.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF449.jpg
scut_fbp5500,AF450.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF450.jpg
scut_fbp5500,AF451.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF451.jpg
scut_fbp5500,AF452.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF452.jpg
scut_fbp5500,AF453.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF453.jpg
scut_fbp5500,AF454.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF454.jpg
scut_fbp5500,AF455.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF455.jpg
scut_fbp5500,AF456.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF456.jpg
scut_fbp5500,AF457.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF457.jpg
scut_fbp5500,AF458.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF458.jpg
scut_fbp5500,AF459.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF459.jpg
scut_fbp5500,AF460.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF460.jpg
scut_fbp5500,AF461.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF461.jpg
scut_fbp5500,AF462.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF462.jpg
scut_fbp5500,AF463.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF463.jpg
scut_fbp5500,AF464.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF464.jpg
scut_fbp5500,AF465.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF465.jpg
scut_fbp5500,AF466.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF466.jpg
scut_fbp5500,AF467.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF467.jpg
scut_fbp5500,AF468.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF468.jpg
scut_fbp5500,AF469.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF469.jpg
scut_fbp5500,AF470.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF470.jpg
scut_fbp5500,AF471.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF471.jpg
scut_fbp5500,AF472.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF472.jpg
scut_fbp5500,AF473.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF473.jpg
scut_fbp5500,AF474.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF474.jpg
scut_fbp5500,AF475.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF475.jpg
scut_fbp5500,AF476.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF476.jpg
scut_fbp5500,AF477.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF477.jpg
scut_fbp5500,AF478.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF478.jpg
scut_fbp5500,AF479.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF479.jpg
scut_fbp5500,AF480.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF480.jpg
scut_fbp5500,AF481.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF481.jpg
scut_fbp5500,AF482.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF482.jpg
scut_fbp5500,AF483.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF483.jpg
scut_fbp5500,AF484.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF484.jpg
scut_fbp5500,AF485.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF485.jpg
scut_fbp5500,AF486.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF486.jpg
scut_fbp5500,AF487.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF487.jpg
scut_fbp5500,AF488.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF488.jpg
scut_fbp5500,AF489.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF489.jpg
scut_fbp5500,AF490.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF490.jpg
scut_fbp5500,AF491.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF491.jpg
scut_fbp5500,AF492.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF492.jpg
scut_fbp5500,AF493.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF493.jpg
scut_fbp5500,AF494.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF494.jpg
scut_fbp5500,AF495.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF495.jpg
scut_fbp5500,AF496.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF496.jpg
scut_fbp5500,AF497.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF497.jpg
scut_fbp5500,AF498.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF498.jpg
scut_fbp5500,AF499.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF499.jpg
scut_fbp5500,AF500.jpg,2,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF500.jpg
scut_fbp5500,AF501.jpg,4,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF501.jpg
scut_fbp5500,AF502.jpg,3,C:\Users\한국전파진흥협회\Desktop\dataset\combined\images\scut_fbp5500\AF502.jpg
